2048 606 117 106 random
2048 531 97 102 sorted
2048 964 165 147 sorted
2048 535 102 101 sorted
2048 524 98 96 sorted
2048 532 98 114 sorted
2048 614 102 95 sorted
2048 522 135 107 sorted
2048 933 186 173 sorted
2048 556 106 96 sorted
2048 1276 114 192 sorted
4096 2154 238 138 random
4096 1306 171 117 random
4096 1373 122 117 random
4096 1333 124 118 random
4096 1299 134 111 random
4096 1287 136 136 random
4096 1305 127 113 random
4096 1273 133 117 random
4096 1343 141 146 random
4096 1325 125 138 random
4096 1875 140 135 sorted
4096 1261 140 140 sorted
4096 1585 136 135 sorted
4096 1577 135 136 sorted
4096 1242 147 126 sorted
4096 1194 138 121 sorted
4096 1201 135 137 sorted
4096 1229 135 114 sorted
4096 1558 140 142 sorted
4096 1208 136 139 sorted
8192 3206 193 422 random
8192 3510 968 226 random
8192 6809 217 207 random
8192 5334 196 214 random
8192 6899 203 203 random
8192 3264 203 189 random
8192 4126 176 208 random
8192 4331 185 189 random
8192 3010 276 349 random
8192 2980 189 163 random
8192 3942 203 184 sorted
8192 2846 173 141 sorted
8192 3248 205 273 sorted
8192 3229 200 475 sorted
8192 2623 171 162 sorted
8192 2754 172 166 sorted
8192 2698 282 151 sorted
8192 3806 182 168 sorted
8192 3936 182 227 sorted
8192 2781 293 168 sorted
16384 22059 291 884 random
16384 48439 462 280 random
16384 6468 244 240 random
16384 7735 304 293 random
16384 7026 231 226 random
16384 6972 288 284 random
16384 6886 249 464 random
16384 11688 711 282 random
16384 8597 259 295 random
16384 9577 291 283 random
16384 10396 282 255 sorted
16384 9824 371 253 sorted
16384 8802 259 275 sorted
16384 8834 353 269 sorted
16384 11653 254 341 sorted
16384 12949 260 374 sorted
16384 5750 319 252 sorted
16384 8738 250 527 sorted
16384 6269 299 671 sorted
16384 8119 290 247 sorted
32768 29160 426 405 random
32768 20077 446 385 random
32768 19769 400 379 random
32768 20198 913 430 random
32768 17064 574 390 random
32768 17113 636 516 random
32768 19607 585 920 random
32768 20977 511 438 random
32768 37310 391 754 random
32768 21209 396 404 random
32768 15953 382 374 sorted
32768 15171 331 523 sorted
32768 14962 342 408 sorted
32768 17854 379 352 sorted
32768 15071 431 463 sorted
32768 18505 334 349 sorted
32768 14449 357 376 sorted
32768 15314 316 312 sorted
1024 260 91 111 random
1024 255 93 147 random
1024 252 85 96 random
1024 258 83 124 random
1024 296 83 81 random
1024 282 89 84 random
1024 280 103 81 random
1024 261 81 94 random
1024 268 83 83 random
1024 257 83 83 random
1024 247 82 87 sorted
1024 355 103 82 sorted
1024 227 80 81 sorted
1024 250 80 80 sorted
1024 308 160 153 sorted
1024 236 80 80 sorted
1024 235 82 88 sorted
1024 246 78 82 sorted
1024 242 82 88 sorted
1024 234 157 83 sorted
1024 305 198 82 random
1024 267 83 86 random
1024 263 104 434 random
1024 263 85 86 random
1024 264 88 87 random
1024 282 81 86 random
1024 261 86 250 random
1024 301 110 88 random
1024 277 113 83 random
1024 271 84 86 random
1024 619 87 103 sorted
1024 381 114 91 sorted
1024 316 130 100 sorted
1024 259 86 90 sorted
1024 229 96 83 sorted
1024 271 92 87 sorted
1024 234 87 87 sorted
1024 266 97 84 sorted
1024 318 85 87 sorted
1024 252 88 82 sorted
2048 588 151 109 random
2048 624 476 103 random
2048 567 133 99 random
2048 649 108 99 random
2048 596 102 105 random
2048 562 115 104 random
2048 603 112 100 random
2048 690 102 96 random
2048 629 102 300 random
2048 1501 107 107 random
2048 749 111 106 sorted
2048 544 110 100 sorted
2048 530 113 102 sorted
2048 570 106 101 sorted
2048 938 104 100 sorted
2048 572 115 102 sorted
2048 531 123 105 sorted
2048 535 111 103 sorted
2048 542 111 104 sorted
2048 566 111 124 sorted
4096 1361 142 130 random
4096 1855 135 161 random
4096 1573 125 125 random
4096 1334 143 131 random
4096 1265 136 146 random
4096 1397 135 120 random
4096 1291 138 118 random
4096 1320 139 127 random
4096 1318 132 123 random
4096 1331 137 124 random
4096 1189 138 131 sorted
4096 1208 148 131 sorted
4096 1924 137 127 sorted
4096 1182 129 164 sorted
4096 1170 137 132 sorted
4096 1332 125 120 sorted
4096 1180 140 129 sorted
4096 1354 141 125 sorted
4096 1168 133 119 sorted
4096 1223 154 132 sorted
8192 2964 179 174 random
8192 3037 155 149 random
8192 2848 184 169 random
8192 2952 185 203 random
8192 2896 192 161 random
8192 5921 160 152 random
8192 2943 168 147 random
8192 2912 163 151 random
8192 2920 176 157 random
8192 3410 138 160 random
8192 2804 172 162 sorted
8192 2835 202 177 sorted
8192 2582 185 237 sorted
8192 3252 170 191 sorted
8192 2647 172 155 sorted
8192 5092 169 176 sorted
8192 2640 177 166 sorted
8192 4326 256 186 sorted
8192 2588 195 225 sorted
8192 2747 176 164 sorted
16384 7041 202 275 random
16384 6688 267 254 random
16384 6707 235 237 random
16384 7171 269 262 random
16384 7759 244 247 random
16384 6839 229 336 random
16384 7244 269 252 random
16384 7181 183 219 random
16384 6880 407 254 random
16384 7176 220 224 random
16384 7247 234 214 sorted
16384 5940 235 227 sorted
16384 6626 234 232 sorted
16384 6515 221 208 sorted
16384 6649 240 221 sorted
16384 6669 214 219 sorted
16384 6581 260 246 sorted
1024 269 83 85 random
1024 258 94 125 random
1024 257 82 82 random
1024 256 81 122 random
1024 305 101 82 random
1024 455 95 82 random
1024 282 86 81 random
1024 268 81 89 random
1024 275 82 83 random
1024 280 90 81 random
1024 288 81 110 sorted
1024 448 120 121 sorted
1024 234 81 80 sorted
1024 372 105 82 sorted
1024 263 82 80 sorted
1024 244 82 80 sorted
1024 229 93 87 sorted
1024 270 79 92 sorted
1024 274 96 138 sorted
1024 229 96 82 sorted
2048 619 108 92 random
2048 610 102 94 random
2048 1211 159 218 random
2048 881 190 146 random
2048 596 104 192 random
2048 597 104 95 random
2048 625 112 99 random
2048 661 93 98 random
2048 585 101 94 random
2048 594 96 92 random
2048 640 100 107 sorted
2048 536 97 103 sorted
2048 592 101 116 sorted
2048 657 98 105 sorted
2048 607 101 101 sorted
2048 512 96 109 sorted
2048 547 122 107 sorted
2048 547 125 116 sorted
2048 1020 117 121 sorted
2048 520 106 94 sorted
4096 1351 137 114 random
4096 1349 222 111 random
4096 1326 147 146 random
4096 1976 145 145 random
4096 1322 120 136 random
4096 1690 189 144 random
4096 1441 133 132 random
4096 1407 149 214 random
4096 1407 143 144 random
4096 1430 371 168 random
4096 1855 144 188 sorted
4096 1538 342 136 sorted
4096 1455 131 132 sorted
4096 1252 318 126 sorted
4096 1298 131 147 sorted
4096 1506 145 143 sorted
4096 3278 147 159 sorted
4096 1243 140 138 sorted
4096 1367 140 132 sorted
4096 1291 130 119 sorted
8192 4538 215 206 random
8192 5329 228 261 random
8192 7244 402 357 random
8192 5165 215 253 random
8192 3662 317 221 random
8192 6510 320 308 random
8192 3254 175 190 random
8192 3135 433 183 random
8192 3783 188 206 random
8192 3161 201 202 random
8192 4156 186 180 sorted
8192 4617 328 190 sorted
8192 3342 204 379 sorted
8192 2713 178 186 sorted
8192 2904 172 155 sorted
8192 2947 180 164 sorted
8192 3039 170 160 sorted
8192 2968 181 179 sorted
8192 2858 175 165 sorted
8192 2844 179 165 sorted
