4096 0 13113 0 sorted
4096 0 14168 0 sorted
4096 0 14781 0 sorted
4096 0 15428 0 sorted
4096 0 12426 0 sorted
8192 0 31021 0 random
8192 0 67451 0 random
8192 0 35401 0 random
8192 0 58114 0 random
8192 0 34005 0 random
8192 0 33624 0 random
8192 0 42313 0 random
8192 0 33305 0 random
8192 0 28461 0 random
8192 0 28424 0 random
8192 0 32046 0 sorted
8192 0 28810 0 sorted
8192 0 40489 0 sorted
8192 0 50689 0 sorted
8192 0 26558 0 sorted
8192 0 31139 0 sorted
8192 0 28167 0 sorted
8192 0 29111 0 sorted
8192 0 37694 0 sorted
8192 0 36552 0 sorted
16384 0 76544 0 random
16384 0 53214 0 random
16384 0 54852 0 random
16384 0 57349 0 random
16384 0 66294 0 random
16384 0 64008 0 random
16384 0 76627 0 random
16384 0 63914 0 random
16384 0 51242 0 random
16384 0 52710 0 random
16384 0 82947 0 sorted
16384 0 79716 0 sorted
16384 0 58386 0 sorted
16384 0 68135 0 sorted
16384 0 78095 0 sorted
16384 0 85519 0 sorted
16384 0 70241 0 sorted
16384 0 66811 0 sorted
16384 0 67891 0 sorted
16384 0 83392 0 sorted
32768 0 168926 0 random
32768 0 133143 0 random
32768 0 111432 0 random
32768 0 135996 0 random
32768 0 129323 0 random
32768 0 136546 0 random
32768 0 126257 0 random
32768 0 194939 0 random
32768 0 147929 0 random
32768 0 138901 0 random
32768 0 113997 0 sorted
32768 0 140260 0 sorted
32768 0 149406 0 sorted
32768 0 142511 0 sorted
32768 0 125316 0 sorted
32768 0 119793 0 sorted
32768 0 110310 0 sorted
32768 0 109260 0 sorted
1024 0 3511 0 random
1024 0 3647 0 random
1024 0 5135 0 random
1024 0 3576 0 random
1024 0 3338 0 random
1024 0 3549 0 random
1024 0 3318 0 random
1024 0 3595 0 random
1024 0 3147 0 random
1024 0 3459 0 random
1024 0 3643 0 sorted
1024 0 2938 0 sorted
1024 0 3140 0 sorted
1024 0 3303 0 sorted
1024 0 5442 0 sorted
1024 0 3283 0 sorted
1024 0 3511 0 sorted
1024 0 3329 0 sorted
1024 0 3503 0 sorted
1024 0 3048 0 sorted
1024 0 3602 0 random
1024 0 4282 0 random
1024 0 3879 0 random
1024 0 4263 0 random
1024 0 3727 0 random
1024 0 4168 0 random
1024 0 3748 0 random
1024 0 3318 0 random
1024 0 3793 0 random
1024 0 5725 0 random
1024 0 4304 0 sorted
1024 0 3543 0 sorted
1024 0 3850 0 sorted
1024 0 3283 0 sorted
1024 0 3447 0 sorted
1024 0 3604 0 sorted
1024 0 3109 0 sorted
1024 0 4087 0 sorted
1024 0 3826 0 sorted
1024 0 3773 0 sorted
2048 0 6841 0 random
2048 0 7244 0 random
2048 0 9734 0 random
2048 0 8165 0 random
2048 0 7490 0 random
2048 0 6886 0 random
2048 0 7598 0 random
2048 0 7187 0 random
2048 0 7041 0 random
2048 0 7456 0 random
2048 0 7439 0 sorted
2048 0 7911 0 sorted
2048 0 12757 0 sorted
2048 0 6743 0 sorted
2048 0 6913 0 sorted
2048 0 6805 0 sorted
2048 0 6834 0 sorted
2048 0 7116 0 sorted
2048 0 6964 0 sorted
2048 0 7485 0 sorted
4096 0 14641 0 random
4096 0 30704 0 random
4096 0 15183 0 random
4096 0 14790 0 random
4096 0 13860 0 random
4096 0 14434 0 random
4096 0 15310 0 random
4096 0 14595 0 random
4096 0 13795 0 random
4096 0 15137 0 random
4096 0 14592 0 sorted
4096 0 13642 0 sorted
4096 0 13751 0 sorted
4096 0 13418 0 sorted
4096 0 14103 0 sorted
4096 0 12976 0 sorted
4096 0 13128 0 sorted
4096 0 13345 0 sorted
4096 0 12621 0 sorted
4096 0 13128 0 sorted
8192 0 25359 0 random
8192 0 25984 0 random
8192 0 26717 0 random
8192 0 27873 0 random
8192 0 26660 0 random
8192 0 27487 0 random
8192 0 26677 0 random
8192 0 26499 0 random
8192 0 26841 0 random
8192 0 28837 0 random
8192 0 26236 0 sorted
8192 0 27073 0 sorted
8192 0 30755 0 sorted
8192 0 27748 0 sorted
8192 0 27066 0 sorted
8192 0 28058 0 sorted
8192 0 32168 0 sorted
8192 0 27505 0 sorted
8192 0 27687 0 sorted
8192 0 27839 0 sorted
16384 0 55337 0 random
16384 0 55631 0 random
16384 0 65840 0 random
16384 0 53318 0 random
16384 0 54018 0 random
16384 0 55367 0 random
16384 0 52591 0 random
16384 0 54300 0 random
16384 0 55554 0 random
16384 0 93150 0 random
16384 0 56066 0 sorted
16384 0 52872 0 sorted
16384 0 53219 0 sorted
16384 0 54979 0 sorted
16384 0 66805 0 sorted
16384 0 55383 0 sorted
16384 0 56650 0 sorted
1024 0 3659 0 random
1024 0 3538 0 random
1024 0 3239 0 random
1024 0 3210 0 random
1024 0 3000 0 random
1024 0 3227 0 random
1024 0 3940 0 random
1024 0 3382 0 random
1024 0 3504 0 random
1024 0 3220 0 random
1024 0 3794 0 sorted
1024 0 3688 0 sorted
1024 0 3917 0 sorted
1024 0 3168 0 sorted
1024 0 3704 0 sorted
1024 0 3347 0 sorted
1024 0 3408 0 sorted
1024 0 3587 0 sorted
1024 0 5444 0 sorted
1024 0 3466 0 sorted
2048 0 6779 0 random
2048 0 6403 0 random
2048 0 9841 0 random
2048 0 7065 0 random
2048 0 6489 0 random
2048 0 6842 0 random
2048 0 6643 0 random
2048 0 6659 0 random
2048 0 6984 0 random
2048 0 6889 0 random
2048 0 6430 0 sorted
2048 0 6481 0 sorted
2048 0 6759 0 sorted
2048 0 6394 0 sorted
2048 0 7437 0 sorted
2048 0 6567 0 sorted
2048 0 6942 0 sorted
2048 0 9978 0 sorted
2048 0 8699 0 sorted
2048 0 6609 0 sorted
4096 0 14043 0 random
4096 0 13958 0 random
4096 0 16417 0 random
4096 0 13831 0 random
4096 0 14276 0 random
4096 0 14645 0 random
4096 0 14291 0 random
4096 0 19946 0 random
4096 0 15305 0 random
4096 0 23003 0 random
4096 0 16311 0 sorted
4096 0 15384 0 sorted
4096 0 13003 0 sorted
4096 0 14562 0 sorted
4096 0 18059 0 sorted
4096 0 18777 0 sorted
4096 0 19501 0 sorted
4096 0 15883 0 sorted
4096 0 14276 0 sorted
4096 0 13158 0 sorted
8192 0 27096 0 random
8192 0 50707 0 random
8192 0 26092 0 random
8192 0 38841 0 random
8192 0 40996 0 random
8192 0 40587 0 random
8192 0 25935 0 random
8192 0 52080 0 random
8192 0 28150 0 random
8192 0 30338 0 random
8192 0 28137 0 sorted
8192 0 54279 0 sorted
8192 0 35236 0 sorted
8192 0 27248 0 sorted
8192 0 27317 0 sorted
8192 0 28629 0 sorted
8192 0 26344 0 sorted
8192 0 27568 0 sorted
8192 0 26945 0 sorted
8192 0 27934 0 sorted
